COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Nevers,58194,F,Elza,1,2006
Nevers,58194,F,Ema,1,2006
Nevers,58194,F,Emeline,1,2006
Nevers,58194,M,Emerick,1,2006
Nevers,58194,F,Emilia,1,2006
Nevers,58194,M,Emilian,1,2006
Nevers,58194,F,Emilie,3,2006
Nevers,58194,F,Émilie,1,2006
Nevers,58194,M,Emilien,1,2006
Nevers,58194,F,Emma,23,2006
Nevers,58194,M,Emmanuel,1,2006
Nevers,58194,M,Endy,1,2006
Nevers,58194,M,Enes,1,2006
Nevers,58194,M,Enès,1,2006
Nevers,58194,F,Enora,1,2006
Nevers,58194,M,Enzo,19,2006
Nevers,58194,M,Enzo-Diyar,1,2006
Nevers,58194,F,Erika,1,2006
Nevers,58194,M,Erwan,2,2006
Nevers,58194,M,Erwann,2,2006
Nevers,58194,M,Esteban,4,2006
Nevers,58194,M,Etan,1,2006
Nevers,58194,M,Ethan,6,2006
Nevers,58194,M,Etiennelouis,1,2006
Nevers,58194,M,Eugène,1,2006
Nevers,58194,F,Eurydice,1,2006
Nevers,58194,F,Eva,8,2006
Nevers,58194,M,Evan,5,2006
Nevers,58194,M,Evann,1,2006
Nevers,58194,F,Eve,2,2006
Nevers,58194,M,Ewan,1,2006
Nevers,58194,F,Fatouma,1,2006
Nevers,58194,F,Fatoumata,1,2006
Nevers,58194,F,Faustine,2,2006
Nevers,58194,M,Félix,3,2006
Nevers,58194,M,Ferdinand,1,2006
Nevers,58194,M,Firat-Yasin,1,2006
Nevers,58194,F,Firouze,1,2006
Nevers,58194,F,Flavie,1,2006
Nevers,58194,M,Flavien,1,2006
Nevers,58194,F,Flora,1,2006
Nevers,58194,F,Flore-Anaïs,1,2006
Nevers,58194,M,Florent,1,2006
Nevers,58194,M,Florian,2,2006
Nevers,58194,M,Gabin,3,2006
Nevers,58194,M,Gabriel,6,2006
Nevers,58194,M,Gaël,1,2006
Nevers,58194,F,Gaëlle,1,2006
Nevers,58194,M,Gaëtan,1,2006
Nevers,58194,F,Gaïa-Nyne,1,2006
Nevers,58194,M,Galian,1,2006
Nevers,58194,F,Galina,1,2006
Nevers,58194,M,Garry,1,2006
Nevers,58194,M,Gaston,1,2006
Nevers,58194,M,Gautier,1,2006
Nevers,58194,M,Géraud,1,2006
Nevers,58194,F,Gözdem,1,2006
Nevers,58194,M,Grégoire,1,2006
Nevers,58194,M,Grégory,1,2006
Nevers,58194,M,Grimond,1,2006
Nevers,58194,M,Guilain,1,2006
Nevers,58194,M,Guillaume,1,2006
Nevers,58194,M,Gurwan,1,2006
Nevers,58194,M,Gwendal,1,2006
Nevers,58194,F,Gwendoline,2,2006
Nevers,58194,F,Hadja,1,2006
Nevers,58194,M,Haïdan,1,2006
Nevers,58194,F,Havin,1,2006
Nevers,58194,F,Héléna,1,2006
Nevers,58194,F,Hélèna,1,2006
Nevers,58194,F,Helin,1,2006
Nevers,58194,F,Hélina,1,2006
Nevers,58194,F,Héloïse,2,2006
Nevers,58194,M,Hervé,2,2006
Nevers,58194,M,Hiçam,1,2006
Nevers,58194,F,Hombeline,1,2006
Nevers,58194,F,Honorine,1,2006
Nevers,58194,M,Hugo,6,2006
Nevers,58194,M,Ian,1,2006
Nevers,58194,M,Ibrahim,1,2006
Nevers,58194,M,Ihsan,1,2006
Nevers,58194,M,Ilhan,1,2006
Nevers,58194,M,Ilian,1,2006
Nevers,58194,M,Iliès,1,2006
Nevers,58194,M,Iliesse,1,2006
Nevers,58194,F,Ilknur,1,2006
Nevers,58194,M,Ilyan,1,2006
Nevers,58194,F,Inès,4,2006
Nevers,58194,M,Isaak,1,2006
Nevers,58194,F,Jade,10,2006
Nevers,58194,M,Jamel,1,2006
Nevers,58194,F,Jana,1,2006
Nevers,58194,F,Jana-May,1,2006
Nevers,58194,F,Janice,1,2006
Nevers,58194,M,Jayem,1,2006
Nevers,58194,M,Jean,2,2006
Nevers,58194,F,Jeanne,3,2006
Nevers,58194,M,Jediael,1,2006
Nevers,58194,F,Jehanne,1,2006
Nevers,58194,M,Jérémy,1,2006
Nevers,58194,M,Jérôme,1,2006
Nevers,58194,M,Joachim,1,2006
Nevers,58194,F,Joana,1,2006
Nevers,58194,M,Joann,1,2006
Nevers,58194,F,Joanna,1,2006
Nevers,58194,M,Johan,1,2006
Nevers,58194,M,Johann,1,2006
Nevers,58194,F,Johanna,1,2006
Nevers,58194,F,Joline,1,2006
Nevers,58194,M,Jordan,4,2006
Nevers,58194,M,Joris,2,2006
Nevers,58194,M,Joss,1,2006
Nevers,58194,F,Judith,1,2006
Nevers,58194,M,Jules,5,2006
Nevers,58194,F,Julia,1,2006
Nevers,58194,M,Julian,2,2006
Nevers,58194,M,Juliano,1,2006
Nevers,58194,F,Julie,3,2006
Nevers,58194,M,Julien,3,2006
Nevers,58194,F,Juliette,3,2006
Nevers,58194,M,Justin,1,2006
Nevers,58194,F,Justine,6,2006
Nevers,58194,F,Kaïna,1,2006
Nevers,58194,F,Kamelia,1,2006
Nevers,58194,F,Kathleen,1,2006
Nevers,58194,F,Kathy,1,2006
Nevers,58194,F,Katie,1,2006
Nevers,58194,F,Kaylah,1,2006
Nevers,58194,F,Kelly,2,2006
Nevers,58194,F,Kellys,1,2006
Nevers,58194,M,Kentin,1,2006
Nevers,58194,M,Kevin,2,2006
Nevers,58194,M,Kévin,4,2006
Nevers,58194,M,Kian,1,2006
Nevers,58194,M,Kilian,2,2006
Nevers,58194,M,Killian,3,2006
Nevers,58194,M,Kilyan,1,2006
Nevers,58194,F,Kimberley,2,2006
Nevers,58194,F,Kimi,1,2006
Nevers,58194,M,Kylian,5,2006
Nevers,58194,M,Kyllian,1,2006
Nevers,58194,M,Kyson,1,2006
Nevers,58194,F,Lalie,1,2006
Nevers,58194,F,Laly,2,2006
Nevers,58194,F,Lara,2,2006
Nevers,58194,F,Laura,2,2006
Nevers,58194,F,Lauralee,1,2006
Nevers,58194,F,Laurette,1,2006
Nevers,58194,F,Laurine,3,2006
Nevers,58194,F,Laxshmi,1,2006
Nevers,58194,F,Léa,18,2006
Nevers,58194,F,Léana,2,2006
Nevers,58194,F,Léane,3,2006
Nevers,58194,F,Léa-Victoria,1,2006
Nevers,58194,F,Leelou,3,2006
Nevers,58194,F,Lena,1,2006
Nevers,58194,F,Léna,4,2006
Nevers,58194,M,Lenny,4,2006
Nevers,58194,M,Léo,8,2006
Nevers,58194,M,Léonard,1,2006
Nevers,58194,F,Léonie,1,2006
Nevers,58194,F,Léopoldine,1,2006
Nevers,58194,F,Leslie,1,2006
Nevers,58194,F,Leslye,1,2006
Nevers,58194,F,Leya,1,2006
Nevers,58194,M,Liam,1,2006
Nevers,58194,F,Licxie,1,2006
Nevers,58194,F,Lila,1,2006
Nevers,58194,F,Lilas,1,2006
Nevers,58194,F,Lilia,1,2006
Nevers,58194,M,Lilian,5,2006
Nevers,58194,F,Lilou,4,2006
Nevers,58194,F,Lilwen,1,2006
Nevers,58194,F,Lily,2,2006
Nevers,58194,F,Lilya,1,2006
Nevers,58194,F,Lily-Rose,2,2006
Nevers,58194,F,Lina,2,2006
Nevers,58194,F,Lisa,4,2006
Nevers,58194,F,Lisa-Marie,1,2006
Nevers,58194,F,Lise,1,2006
Nevers,58194,F,Lisie,1,2006
Nevers,58194,F,Lison,1,2006
Nevers,58194,M,Loan,1,2006
Nevers,58194,M,Loann,1,2006
Nevers,58194,F,Logane,1,2006
Nevers,58194,M,Loïc,1,2006
Nevers,58194,F,Lola,4,2006
Nevers,58194,M,Lorenzo,2,2006
Nevers,58194,M,Loris,1,2006
Nevers,58194,F,Lou,4,2006
Nevers,58194,F,Louane,1,2006
Nevers,58194,F,Louann,2,2006
Nevers,58194,F,Lou-Ann,1,2006
Nevers,58194,F,Lou-Anne,3,2006
Nevers,58194,M,Louis,5,2006
Nevers,58194,F,Louise,2,2006
Nevers,58194,M,Louison,1,2006
Nevers,58194,F,Louison,1,2006
Nevers,58194,M,Louka,3,2006
Nevers,58194,F,Louna,3,2006
Nevers,58194,M,Lowan,1,2006
Nevers,58194,M,Lubin,1,2006
Nevers,58194,M,Luc,1,2006
Nevers,58194,M,Lucas,17,2006
Nevers,58194,F,Lucie,7,2006
Nevers,58194,F,Lucille,1,2006
Nevers,58194,F,Lucrèce,1,2006
Nevers,58194,F,Lucy,1,2006
Nevers,58194,F,Ludovica,1,2006
Nevers,58194,F,Luisa,1,2006
Nevers,58194,F,Luna,3,2006
Nevers,58194,M,Luxmen,1,2006
Nevers,58194,F,Lydie,1,2006
Nevers,58194,F,Lyla,1,2006
Nevers,58194,F,Madeleine,2,2006
Nevers,58194,F,Madison,1,2006
Nevers,58194,F,Maelenn,1,2006
Nevers,58194,F,Maëlia,1,2006
Nevers,58194,F,Maëliss,1,2006
Nevers,58194,F,Maelle,1,2006
Nevers,58194,F,Maëlle,4,2006
Nevers,58194,F,Maëlyn,1,2006
Nevers,58194,F,Maëlyne,1,2006
Nevers,58194,F,Maëlys,7,2006
Nevers,58194,F,Maelyss,1,2006
Nevers,58194,F,Maeva,1,2006
Nevers,58194,F,Maëva,3,2006
Nevers,58194,F,Maïa,1,2006
Nevers,58194,F,Maïlie,1,2006
Nevers,58194,F,Maïlys,1,2006
Nevers,58194,F,Maïssane,1,2006
Nevers,58194,F,Malika,1,2006
Nevers,58194,M,Malo,1,2006
Nevers,58194,M,Malone,1,2006
Nevers,58194,F,Malory,1,2006
Nevers,58194,M,Mame,1,2006
Nevers,58194,M,Manassé,1,2006
Nevers,58194,F,Manéa,1,2006
Nevers,58194,F,Manel,1,2006
Nevers,58194,F,Manon,15,2006
Nevers,58194,M,Maolo,1,2006
Nevers,58194,F,Margault,1,2006
Nevers,58194,F,Margot,2,2006
Nevers,58194,F,Marianne,1,2006
Nevers,58194,F,Marie,5,2006
Nevers,58194,F,Marie-Ange,1,2006
Nevers,58194,F,Marilou,1,2006
Nevers,58194,F,Marina,3,2006
Nevers,58194,F,Marine,6,2006
Nevers,58194,F,Marion,3,2006
Nevers,58194,M,Marius,1,2006
Nevers,58194,F,Mariyam,1,2006
Nevers,58194,F,Marwa,2,2006
Nevers,58194,M,Marwan,1,2006
Nevers,58194,F,Maryam,1,2006
Nevers,58194,M,Matéo,1,2006
Nevers,58194,M,Mathéïs,1,2006
Nevers,58194,M,Mathéo,10,2006
Nevers,58194,M,Mathias,3,2006
Nevers,58194,M,Mathieu,5,2006
Nevers,58194,F,Mathilde,7,2006
Nevers,58194,M,Mathis,26,2006
Nevers,58194,M,Mathys,3,2006
Nevers,58194,M,Mattéo,3,2006
Nevers,58194,M,Matthéo,2,2006
Nevers,58194,M,Matthew,1,2006
Nevers,58194,M,Mattis,1,2006
Nevers,58194,M,Matys,1,2006
Nevers,58194,M,Max,2,2006
Nevers,58194,M,Maxence,4,2006
Nevers,58194,M,Maxime,11,2006
Nevers,58194,F,Maya,1,2006
Nevers,58194,M,Mayeul,1,2006
Nevers,58194,F,Maylis,1,2006
Nevers,58194,F,Maÿliss,1,2006
Nevers,58194,F,Mayllis,1,2006
Nevers,58194,M,Mehmet,1,2006
Nevers,58194,M,Meïssan,1,2006
Nevers,58194,F,Mélina,1,2006
Nevers,58194,F,Méline,3,2006
Nevers,58194,F,Mélissa,3,2006
Nevers,58194,F,Mélody,1,2006
Nevers,58194,M,Melvin,1,2006
Nevers,58194,M,Melvyn,1,2006
Nevers,58194,M,Micah,1,2006
Nevers,58194,F,Michèle,1,2006
Nevers,58194,M,Milan,1,2006
Nevers,58194,M,Milo,2,2006
Nevers,58194,F,Mina,1,2006
Nevers,58194,M,Mohamed,2,2006
Nevers,58194,M,Mohammed,1,2006
Nevers,58194,M,Moise,1,2006
Nevers,58194,F,Morgane,4,2006
Nevers,58194,F,My,1,2006
Nevers,58194,F,Mylène,2,2006
Nevers,58194,M,Naël,1,2006
Nevers,58194,F,Naëlle,1,2006
Nevers,58194,F,Naomi,1,2006
Nevers,58194,M,Nassim,2,2006
Nevers,58194,F,Nassima,1,2006
Nevers,58194,M,Nathan,9,2006
Nevers,58194,F,Nathanaëlle,1,2006
Nevers,58194,M,Nawfal,1,2006
Nevers,58194,F,Nell,1,2006
Nevers,58194,M,Newman,1,2006
Nevers,58194,M,Nicolas,3,2006
Nevers,58194,M,Nils,1,2006
Nevers,58194,F,Nina,5,2006
Nevers,58194,F,Nine,1,2006
Nevers,58194,M,Nino,2,2006
Nevers,58194,M,Noa,5,2006
Nevers,58194,M,Noah,9,2006
Nevers,58194,M,Noé,1,2006
Nevers,58194,F,Noélie,1,2006
Nevers,58194,F,Noémie,2,2006
Nevers,58194,F,Noha,1,2006
Nevers,58194,M,Noham,1,2006
Nevers,58194,F,Nohane,1,2006
Nevers,58194,M,Nohlan,1,2006
Nevers,58194,M,Nolan,7,2006
Nevers,58194,M,Nolhan,1,2006
Nevers,58194,F,Norah,1,2006
Nevers,58194,F,Nouméa,1,2006
Nevers,58194,F,Océane,11,2006
Nevers,58194,F,Odélia,1,2006
Nevers,58194,F,Olympe,1,2006
Nevers,58194,F,Ophelia,1,2006
Nevers,58194,F,Oriane,3,2006
Nevers,58194,M,Oscar,1,2006
Nevers,58194,M,Oussama,1,2006
Nevers,58194,M,Paco,1,2006
Nevers,58194,M,Paul,3,2006
Nevers,58194,F,Pauline,2,2006
Nevers,58194,M,Paulo,1,2006
Nevers,58194,F,Pénélope,1,2006
Nevers,58194,M,Philéo,1,2006
Nevers,58194,M,Pierre,5,2006
Nevers,58194,M,Pierre-Louis,1,2006
Nevers,58194,M,Pierrot,1,2006
Nevers,58194,F,Prescillia,1,2006
Nevers,58194,M,Princian,1,2006
Nevers,58194,M,Quentin,5,2006
Nevers,58194,M,Rafaël,2,2006
Nevers,58194,M,Raphaël,5,2006
Nevers,58194,M,Raven,1,2006
Nevers,58194,M,Rayan,4,2006
Nevers,58194,M,Rémi,1,2006
Nevers,58194,M,Rémy,1,2006
Nevers,58194,M,Robin,2,2006
Nevers,58194,M,Romain,4,2006
Nevers,58194,F,Romane,5,2006
Nevers,58194,F,Romy,1,2006
Nevers,58194,M,Ronan,1,2006
Nevers,58194,F,Rose,2,2006
Nevers,58194,M,Ruben,1,2006
Nevers,58194,M,Ryan,3,2006
Nevers,58194,M,Sacha,4,2006
Nevers,58194,M,Salim,1,2006
Nevers,58194,F,Salma,2,2006
Nevers,58194,F,Salomé,1,2006
Nevers,58194,M,Sam,1,2006
Nevers,58194,M,Sami,1,2006
Nevers,58194,M,Samir,1,2006
Nevers,58194,M,Samuel,2,2006
Nevers,58194,M,Samy,1,2006
Nevers,58194,F,Sanâa,1,2006
Nevers,58194,F,Sandra,1,2006
Nevers,58194,F,Sandy,1,2006
Nevers,58194,F,Sapha,1,2006
Nevers,58194,F,Sara,2,2006
Nevers,58194,F,Sarah,5,2006
Nevers,58194,F,Satine,1,2006
Nevers,58194,M,Scott,1,2006
Nevers,58194,F,Selena,1,2006
Nevers,58194,F,Selma,2,2006
Nevers,58194,M,Seny,1,2006
Nevers,58194,M,Séraphin,1,2006
Nevers,58194,F,Séréna,1,2006
Nevers,58194,F,Seyda,1,2006
Nevers,58194,F,Shana,2,2006
Nevers,58194,M,Sheldon,1,2006
Nevers,58194,F,Shelly,1,2006
Nevers,58194,M,Sidiki,1,2006
Nevers,58194,M,Simon,4,2006
Nevers,58194,F,Sloane,1,2006
Nevers,58194,F,Sofia,1,2006
Nevers,58194,F,Sohane,1,2006
Nevers,58194,M,Sohayb,1,2006
Nevers,58194,F,Soléane,1,2006
Nevers,58194,F,Solène,5,2006
Nevers,58194,F,Solyne,1,2006
Nevers,58194,F,Sophie,1,2006
Nevers,58194,F,Souheila,2,2006
Nevers,58194,M,Souleymane,1,2006
Nevers,58194,M,Stanislas,1,2006
Nevers,58194,F,Stecy,1,2006
Nevers,58194,M,Stephan,1,2006
Nevers,58194,M,Stéphane,1,2006
Nevers,58194,M,Steven,1,2006
Nevers,58194,M,Sullyvan,2,2006
Nevers,58194,F,Svetlana,1,2006
Nevers,58194,F,Sylia,1,2006
Nevers,58194,F,Syriane,1,2006
Nevers,58194,F,Taïssyr,1,2006
Nevers,58194,M,Tarek,1,2006
Nevers,58194,M,Tassnim,1,2006
Nevers,58194,M,Taylon,1,2006
Nevers,58194,M,Taylor,1,2006
Nevers,58194,M,Tayson,1,2006
Nevers,58194,M,Téo,2,2006
Nevers,58194,M,Teoman,1,2006
Nevers,58194,M,Théau,1,2006
Nevers,58194,F,Thélia,1,2006
Nevers,58194,M,Théo,16,2006
Nevers,58194,F,Théoxane,1,2006
Nevers,58194,F,Thia,1,2006
Nevers,58194,M,Thibau,1,2006
Nevers,58194,M,Thibault,4,2006
Nevers,58194,M,Thiméo,1,2006
Nevers,58194,M,Thomas,7,2006
Nevers,58194,M,Tiago,1,2006
Nevers,58194,M,Timéo,2,2006
Nevers,58194,M,Timothée,2,2006
Nevers,58194,M,Timoty,1,2006
Nevers,58194,M,Titouan,2,2006
Nevers,58194,M,Tom,11,2006
Nevers,58194,M,Tony,2,2006
Nevers,58194,M,Toufik,1,2006
Nevers,58194,M,Tristan,2,2006
Nevers,58194,F,Tuana,1,2006
Nevers,58194,F,Tyfène,1,2006
Nevers,58194,M,Ugo,1,2006
Nevers,58194,M,Ulrick,1,2006
Nevers,58194,M,Valentin,2,2006
Nevers,58194,F,Valentine,2,2006
Nevers,58194,F,Vanessa,1,2006
Nevers,58194,F,Vanille,1,2006
Nevers,58194,F,Vicky,1,2006
Nevers,58194,F,Victoire,2,2006
Nevers,58194,M,Victor,4,2006
Nevers,58194,M,Vincent,1,2006
Nevers,58194,F,Vinusha,1,2006
Nevers,58194,F,Violaine,1,2006
Nevers,58194,F,Violène,1,2006
Nevers,58194,M,Virgile,2,2006
Nevers,58194,M,Vladimir,1,2006
Nevers,58194,M,Wallas-Jansen,1,2006
Nevers,58194,M,Willem,1,2006
Nevers,58194,M,William,1,2006
Nevers,58194,M,Wyllem,1,2006
Nevers,58194,M,Wylli,1,2006
Nevers,58194,M,Yamine,1,2006
Nevers,58194,M,Yan,1,2006
Nevers,58194,F,Yanelle,1,2006
Nevers,58194,M,Yanis,5,2006
Nevers,58194,M,Yann,2,2006
Nevers,58194,M,Yannick,1,2006
Nevers,58194,M,Yannis,1,2006
Nevers,58194,F,Yasmine,1,2006
Nevers,58194,M,Yassine,1,2006
Nevers,58194,M,Ylan,1,2006
Nevers,58194,F,Ylona,1,2006
Nevers,58194,F,Y-Nhi,1,2006
Nevers,58194,M,Yohan,3,2006
Nevers,58194,F,Youldos,1,2006
Nevers,58194,F,Ysaline,1,2006
Nevers,58194,M,Yvan,1,2006
Nevers,58194,M,Zakaria,1,2006
Nevers,58194,F,Zeïneb,1,2006
Nevers,58194,M,Zian,1,2006
Nevers,58194,M,Zlatan,1,2006
Nevers,58194,F,Zoé,3,2006
Nevers,58194,F,Zoélie,1,2006
Nevers,58194,M,Abdallah,1,2005
Nevers,58194,M,Abdelmalek,1,2005
Nevers,58194,M,Abderahman,1,2005
Nevers,58194,M,Abdoulaye,1,2005
Nevers,58194,M,Aboubacar,1,2005
Nevers,58194,F,Abygaëlle,1,2005
Nevers,58194,M,Adam,2,2005
Nevers,58194,M,Adar,1,2005
Nevers,58194,F,Adèle,2,2005
Nevers,58194,F,Adélie,1,2005
Nevers,58194,M,Adrien,2,2005
Nevers,58194,F,Ael,1,2005
Nevers,58194,F,Agathe,3,2005
Nevers,58194,M,Agit,1,2005
Nevers,58194,M,Aimé,1,2005
Nevers,58194,F,Alaïs,1,2005
Nevers,58194,M,Alan,1,2005
Nevers,58194,M,Alaric,1,2005
Nevers,58194,M,Alban,5,2005
Nevers,58194,M,Albin,1,2005
Nevers,58194,M,Alessio,1,2005
Nevers,58194,M,Alex,1,2005
Nevers,58194,F,Alexandra,1,2005
Nevers,58194,M,Alexandre,10,2005
Nevers,58194,F,Alexane,1,2005
Nevers,58194,F,Alexiane,1,2005
Nevers,58194,M,Alexis,8,2005
Nevers,58194,M,Alexy,1,2005
Nevers,58194,F,Aleyna,1,2005
Nevers,58194,F,Alice,1,2005
Nevers,58194,F,Alicia,6,2005
Nevers,58194,F,Aliénor,1,2005
Nevers,58194,F,Aline,1,2005
Nevers,58194,F,Alison,1,2005
Nevers,58194,F,Alizée,2,2005
Nevers,58194,M,Allan,3,2005
Nevers,58194,M,Allane,1,2005
Nevers,58194,F,Aloïs,1,2005
Nevers,58194,M,Alvin,1,2005
Nevers,58194,F,Alyssa,1,2005
Nevers,58194,F,Amanda,1,2005
Nevers,58194,F,Amandine,3,2005
Nevers,58194,M,Amaury,2,2005
Nevers,58194,F,Ambre,8,2005
Nevers,58194,F,Amel,1,2005
Nevers,58194,F,Amélie,2,2005
Nevers,58194,F,Amina,1,2005
Nevers,58194,F,Ana-Clara,1,2005
Nevers,58194,F,Anaëlle,2,2005
Nevers,58194,F,Anaïs,7,2005
Nevers,58194,M,Anas,1,2005
Nevers,58194,F,Andréa,4,2005
Nevers,58194,F,Andreia,1,2005
Nevers,58194,M,Andy,2,2005
Nevers,58194,M,Anesse,1,2005
Nevers,58194,F,Angela,1,2005
Nevers,58194,F,Angèle,1,2005
Nevers,58194,F,Angéline,1,2005
Nevers,58194,F,Angie,1,2005
Nevers,58194,F,Anissa,1,2005
Nevers,58194,F,Anna,1,2005
Nevers,58194,F,Anne,1,2005
Nevers,58194,F,Annélia,1,2005
Nevers,58194,M,Anoki,1,2005
Nevers,58194,F,Anthea,1,2005
Nevers,58194,M,Anthony,4,2005
Nevers,58194,M,Antoine,4,2005
Nevers,58194,F,Antonella,1,2005
Nevers,58194,F,Apolline,1,2005
Nevers,58194,M,Arda,1,2005
Nevers,58194,M,Arnaud,2,2005
Nevers,58194,M,Arthur,10,2005
Nevers,58194,F,Ashley,1,2005
Nevers,58194,F,Asmae,1,2005
Nevers,58194,F,Assya,1,2005
Nevers,58194,F,Aubane,1,2005
Nevers,58194,F,Audrey,1,2005
Nevers,58194,M,Auguste,1,2005
Nevers,58194,M,Augustin,1,2005
Nevers,58194,F,Aurélia,1,2005
Nevers,58194,F,Aurélie,1,2005
Nevers,58194,M,Aurélien,4,2005
Nevers,58194,F,Auréline,1,2005
Nevers,58194,F,Aurélya,1,2005
Nevers,58194,F,Auriane,1,2005
Nevers,58194,F,Aurore,1,2005
Nevers,58194,M,Axel,8,2005
Nevers,58194,F,Axelle,1,2005
Nevers,58194,F,Aylin,1,2005
Nevers,58194,M,Aymeric,1,2005
Nevers,58194,F,Aysela,1,2005
Nevers,58194,F,Bahïa,1,2005
Nevers,58194,M,Baptiste,4,2005
Nevers,58194,M,Bastien,6,2005
Nevers,58194,M,Bayron,1,2005
Nevers,58194,F,Beïza,1,2005
Nevers,58194,F,Bell,1,2005
Nevers,58194,M,Benjamin,3,2005
Nevers,58194,M,Benoit,1,2005
Nevers,58194,F,Bernice,1,2005
Nevers,58194,M,Bienvenu,1,2005
Nevers,58194,M,Bilal,1,2005
Nevers,58194,M,Bilel,1,2005
Nevers,58194,F,Blandine,1,2005
Nevers,58194,M,Brandon,1,2005
Nevers,58194,M,Bruno,1,2005
Nevers,58194,M,Bryan,4,2005
Nevers,58194,M,Cameron,1,2005
Nevers,58194,M,Camille,1,2005
Nevers,58194,F,Camille,17,2005
Nevers,58194,F,Candice,1,2005
Nevers,58194,M,Can-Junior,1,2005
Nevers,58194,F,Carolane,1,2005
Nevers,58194,F,Cassandre,3,2005
Nevers,58194,M,Cédric,1,2005
Nevers,58194,F,Céleste,1,2005
Nevers,58194,F,Célia,3,2005
Nevers,58194,M,Célian,1,2005
Nevers,58194,F,Charlène,2,2005
Nevers,58194,F,Charline,1,2005
Nevers,58194,F,Charlotte,4,2005
Nevers,58194,M,Charly,1,2005
Nevers,58194,F,Charlyne,1,2005
Nevers,58194,F,Chiepi,1,2005
Nevers,58194,F,Chloé,9,2005
Nevers,58194,M,Chris,1,2005
Nevers,58194,M,Christian,1,2005
Nevers,58194,F,Chrystelle,1,2005
Nevers,58194,F,Cindy,1,2005
Nevers,58194,F,Claire,1,2005
Nevers,58194,F,Clara,20,2005
Nevers,58194,F,Clarisse,2,2005
Nevers,58194,F,Cléa,1,2005
Nevers,58194,F,Clémence,4,2005
Nevers,58194,M,Clément,9,2005
Nevers,58194,F,Cloé,1,2005
Nevers,58194,M,Clovis,1,2005
Nevers,58194,F,Coline,2,2005
Nevers,58194,F,Coraline,1,2005
Nevers,58194,M,Corentin,4,2005
Nevers,58194,M,Cyrian,2,2005
Nevers,58194,F,Cyrielle,1,2005
Nevers,58194,M,Damien,4,2005
Nevers,58194,M,Danushkumar,1,2005
Nevers,58194,M,Dany,1,2005
Nevers,58194,M,Dawson,1,2005
Nevers,58194,F,Destan,1,2005
Nevers,58194,M,Diego,1,2005
Nevers,58194,M,Dimitri,1,2005
Nevers,58194,M,Djemal,1,2005
Nevers,58194,F,Djémila,1,2005
Nevers,58194,M,Dorian,4,2005
Nevers,58194,F,Doriane,1,2005
Nevers,58194,F,Dorianne,1,2005
Nevers,58194,F,Dorine,1,2005
Nevers,58194,F,Dounia,1,2005
Nevers,58194,M,Drisslan,1,2005
Nevers,58194,M,Dylan,8,2005
Nevers,58194,M,Eddy,1,2005
Nevers,58194,M,Eden,1,2005
Nevers,58194,M,Edouard,1,2005
Nevers,58194,F,Ehlame,1,2005
Nevers,58194,F,Eléna,1,2005
Nevers,58194,M,Eliot,3,2005
Nevers,58194,M,Eliott,1,2005
Nevers,58194,F,Elisa,1,2005
Nevers,58194,F,Elodie,2,2005
Nevers,58194,F,Eloïse,4,2005
Nevers,58194,F,Elona,1,2005
Nevers,58194,M,Elouan,2,2005
Nevers,58194,M,Elouen,1,2005
Nevers,58194,F,Ema,1,2005
Nevers,58194,F,Emeline,4,2005
Nevers,58194,M,Emile,2,2005
Nevers,58194,F,Emilie,3,2005
Nevers,58194,M,Emilien,1,2005
Nevers,58194,F,Emily,1,2005
Nevers,58194,F,Emma,9,2005
Nevers,58194,F,Emmie,1,2005
Nevers,58194,M,Emre,1,2005
Nevers,58194,F,Emylou,1,2005
Nevers,58194,M,Enes,1,2005
Nevers,58194,F,Enola,3,2005
Nevers,58194,F,Enora,2,2005
Nevers,58194,M,Enrique,1,2005
Nevers,58194,M,Enzo,20,2005
Nevers,58194,F,Erine,1,2005
Nevers,58194,F,Ernestine,1,2005
Nevers,58194,M,Ervic,1,2005
Nevers,58194,M,Erwan,4,2005
Nevers,58194,M,Erwann,2,2005
Nevers,58194,M,Esteban,3,2005
